SalePrice,Overall Qual,Gr Liv Area,Garage Cars,Garage Area,Total Bsmt SF,1st Flr SF,Exter Qual_TA,Year Built,Year Remod/Add,Full Bath,Kitchen Qual_TA,Foundation_PConc,TotRms AbvGrd,Mas Vnr Area,Garage Yr Blt,Fireplace Qu_Unknown,Fireplaces,BsmtFin Type 1_GLQ,Bsmt Qual_TA,Exter Qual_Gd
148000,5,914,2.0,576.0,870.0,914,0,1996,1996,1,1,1,5,0.0,1998.0,1,0,1,0,1
145500,5,1031,1.0,230.0,1031.0,1031,0,1952,2005,1,0,0,5,0.0,1952.0,1,0,1,1,1
179000,5,1200,0.0,0.0,1200.0,1200,1,1987,1988,3,1,0,5,0.0,1978.7689655172412,1,0,1,0,0
207000,6,1848,2.0,370.0,833.0,1053,1,1923,2000,1,0,0,8,0.0,1922.0,0,1,0,1,0
150000,4,1440,0.0,0.0,1440.0,1440,1,1977,1977,2,1,1,8,0.0,1978.7689655172412,1,0,1,0,0
168000,4,1622,4.0,1356.0,1249.0,1622,1,1961,1975,1,1,0,7,149.0,1975.0,0,1,0,1,0
105500,6,1092,2.0,440.0,525.0,525,1,1973,1973,1,1,0,6,514.0,1973.0,1,0,0,1,0
325000,8,2622,2.0,712.0,1463.0,1500,0,1994,1995,2,0,1,9,362.0,1994.0,0,2,1,0,1
233000,7,2084,2.0,618.0,956.0,956,0,2004,2004,2,0,1,8,0.0,2004.0,1,0,1,0,1
173000,6,1291,2.0,431.0,1291.0,1291,1,1996,1997,1,0,1,6,0.0,1996.0,0,1,1,0,0
140000,5,1558,1.0,288.0,913.0,1048,1,1945,1950,1,1,0,6,0.0,1962.0,0,1,0,1,0
215000,7,1368,4.0,784.0,1288.0,1368,1,1997,1997,2,1,1,8,200.0,1997.0,1,0,1,0,0
219500,7,2034,2.0,645.0,1057.0,1057,1,1997,1998,2,0,1,8,573.0,1998.0,1,0,1,0,0
165000,6,1470,2.0,420.0,680.0,680,1,1995,1996,2,1,1,7,119.0,1995.0,0,1,0,0,0
113000,6,1487,1.0,220.0,735.0,798,1,1945,1950,1,1,0,7,0.0,1949.0,0,1,0,1,0
119500,6,1376,1.0,198.0,780.0,780,1,1937,1950,2,1,0,7,0.0,1937.0,0,1,0,1,0
144000,4,1200,1.0,294.0,1200.0,1200,1,1956,1956,1,1,0,6,0.0,1956.0,0,2,0,1,0
187000,6,1851,2.0,440.0,822.0,1020,1,1964,1993,2,0,0,7,340.0,1964.0,0,1,0,1,0
174000,7,1682,2.0,530.0,1304.0,1682,1,1970,1970,2,1,1,7,288.0,1970.0,0,1,0,1,0
144152,7,1200,2.0,480.0,600.0,520,0,2005,2005,2,0,1,4,0.0,2005.0,1,0,0,0,1
113500,5,1052,1.0,668.0,1052.0,1052,1,1967,1967,1,1,0,6,172.0,1984.0,0,1,0,1,0
310000,10,2007,3.0,812.0,1017.0,1026,0,2008,2008,2,0,1,10,160.0,2008.0,0,1,1,0,0
207000,7,1873,2.0,619.0,929.0,946,0,1988,1988,2,0,1,7,360.0,1988.0,0,1,1,0,1
136900,6,1855,1.0,325.0,994.0,1216,1,1954,1972,2,1,0,7,0.0,1954.0,1,0,0,1,0
174000,7,1324,2.0,585.0,1228.0,1324,1,1976,1976,2,0,0,5,130.0,1976.0,0,1,1,0,0
103600,6,1369,1.0,300.0,672.0,697,1,1925,1950,2,1,0,6,0.0,1930.0,1,0,0,1,0
125000,6,1125,1.0,352.0,1041.0,1125,1,1976,1976,1,1,0,6,255.0,1977.0,0,1,0,1,0
377500,9,1746,3.0,758.0,1746.0,1746,0,2006,2007,2,0,1,7,160.0,2006.0,0,2,1,0,0
155000,6,1215,1.0,297.0,1215.0,1215,1,1958,1998,1,1,0,6,176.0,1958.0,1,0,0,1,0
170000,8,1226,2.0,484.0,1226.0,1226,0,1978,1978,1,0,0,4,0.0,1978.0,0,1,1,0,1
232600,8,1489,2.0,776.0,1489.0,1489,0,2006,2006,2,0,1,7,0.0,2006.0,0,1,0,0,1
174900,6,1165,2.0,490.0,1127.0,1165,1,1966,1966,1,1,0,6,183.0,1966.0,1,0,0,1,0
225000,7,2322,2.0,400.0,1037.0,1037,0,1999,2000,2,1,1,8,0.0,1999.0,0,1,1,0,1
167000,6,1516,2.0,472.0,1516.0,1516,1,1964,1964,1,1,0,6,180.0,1964.0,1,0,0,1,0
235876,7,1528,2.0,480.0,1528.0,1528,0,2007,2007,3,0,1,6,99.34802631578948,2007.0,0,1,0,0,1
175000,5,1484,2.0,487.0,1484.0,1484,1,1971,1971,2,1,0,7,0.0,1971.0,0,1,0,0,0
127000,5,955,1.0,386.0,955.0,955,1,1966,1966,1,1,0,6,0.0,1966.0,1,0,0,1,0
146000,7,1392,2.0,540.0,689.0,703,0,2007,2007,2,0,1,5,0.0,2007.0,1,0,0,0,1
274900,8,1713,3.0,856.0,1713.0,1713,0,2004,2005,2,0,1,7,262.0,2004.0,0,1,1,0,1
190000,8,1226,2.0,484.0,1226.0,1226,0,1980,1980,1,0,0,4,0.0,1980.0,0,1,1,0,1
123900,5,1040,2.0,624.0,528.0,548,1,1936,1980,1,1,0,5,0.0,1979.0,1,0,0,1,0
297000,8,1718,3.0,826.0,1705.0,1718,0,2007,2008,2,0,1,7,336.0,2007.0,0,1,1,0,1
124000,5,1584,3.0,792.0,1584.0,1584,1,1967,1967,2,1,0,8,0.0,1967.0,1,0,0,1,0
155000,5,1269,1.0,308.0,1269.0,1269,1,1960,1960,1,1,0,6,0.0,1964.0,0,1,0,1,0
62383,5,864,1.0,360.0,864.0,864,1,1965,1965,1,1,0,5,0.0,1965.0,0,1,0,1,0
130000,5,1800,0.0,0.0,1800.0,1800,1,1961,1961,2,1,0,10,0.0,1978.7689655172412,1,0,0,1,0
142500,6,1003,2.0,588.0,1003.0,1003,1,1984,1984,1,1,0,6,0.0,1984.0,1,0,1,1,0
192000,7,1367,2.0,484.0,1367.0,1367,0,2005,2005,2,0,1,6,144.0,2005.0,0,1,1,0,1
200000,6,1772,2.0,492.0,928.0,928,1,1998,1998,2,1,1,7,120.0,1998.0,0,1,1,0,0
211000,7,1992,2.0,608.0,860.0,1212,0,1996,2002,2,0,1,7,254.0,1996.0,0,2,1,0,1
126000,5,1134,1.0,240.0,756.0,756,1,1940,1950,1,1,0,7,0.0,1940.0,1,0,0,1,0
228000,7,2097,3.0,678.0,1080.0,1080,0,1993,1993,2,0,1,9,0.0,1993.0,0,1,0,0,1
181000,6,1337,2.0,511.0,1405.0,1337,0,1998,1999,2,0,1,5,0.0,1998.0,1,0,1,0,1
223500,5,1576,2.0,528.0,1324.0,1072,1,1923,2004,1,0,0,6,0.0,1923.0,0,1,1,1,0
131500,5,1039,2.0,504.0,1039.0,1039,1,1965,1965,1,1,1,6,0.0,1965.0,1,0,0,1,0
146500,5,1624,1.0,240.0,1444.0,1624,1,1952,1952,1,1,0,6,150.0,1952.0,0,1,0,1,0
200000,8,1607,2.0,480.0,960.0,962,0,1999,2000,2,0,1,7,456.0,2000.0,1,0,1,0,1
87550,4,1092,1.0,286.0,546.0,546,1,1970,1970,1,1,0,5,0.0,1970.0,1,0,0,1,0
213000,7,1630,2.0,451.0,1630.0,1630,0,2000,2001,2,0,1,6,171.0,2000.0,0,1,0,0,1
293000,7,1740,3.0,874.0,1721.0,1740,0,2006,2006,2,0,1,8,206.0,2006.0,1,0,0,0,1
127500,6,1069,2.0,440.0,1069.0,1069,1,1977,1977,2,1,0,4,0.0,1977.0,0,1,0,0,0
116900,7,1111,1.0,288.0,572.0,572,1,1926,1950,1,1,1,5,0.0,1982.0,0,1,0,1,0
120000,5,1144,1.0,336.0,1144.0,1144,1,1960,1960,1,1,0,6,69.0,1960.0,0,1,0,1,0
129000,5,894,2.0,450.0,894.0,894,1,1968,1968,1,1,0,5,0.0,1968.0,0,1,0,0,0
203000,8,1512,3.0,845.0,1512.0,1512,0,2004,2004,2,0,1,6,264.0,2004.0,1,0,0,0,1
83000,5,835,1.0,366.0,458.0,835,1,1920,1950,1,1,0,5,0.0,1920.0,1,0,0,1,0
108000,7,1668,1.0,252.0,672.0,1195,1,1945,1950,1,0,0,8,0.0,1945.0,1,0,0,1,0
120500,4,864,2.0,660.0,864.0,864,1,1970,1970,1,0,0,5,0.0,1989.0,1,0,0,1,0
119000,5,1200,0.0,0.0,780.0,780,1,1930,1950,1,1,0,7,0.0,1978.7689655172412,1,0,0,0,0
144000,7,1690,1.0,225.0,815.0,815,1,1916,1950,1,1,0,7,0.0,1916.0,0,1,0,1,0
236500,5,1898,2.0,484.0,1898.0,1898,1,1956,1956,2,1,1,7,0.0,1956.0,0,2,0,1,0
130000,5,1352,1.0,288.0,1062.0,1352,1,1958,1958,1,0,0,6,120.0,1958.0,1,0,0,1,0
174000,6,1481,2.0,343.0,702.0,702,1,1994,1995,2,1,1,6,0.0,1994.0,0,1,0,0,0
76500,5,2256,0.0,0.0,840.0,1128,1,1910,1950,2,0,0,12,0.0,1978.7689655172412,1,0,0,1,0
176500,6,1501,2.0,440.0,744.0,757,1,1999,1999,2,1,1,6,342.0,1999.0,0,1,1,0,0
135000,6,1666,1.0,384.0,1204.0,1204,1,1927,1950,1,1,0,4,0.0,1927.0,1,0,0,1,0
185750,6,1489,2.0,462.0,1489.0,1489,1,1968,1968,2,0,0,7,0.0,1968.0,0,1,0,1,0
361919,8,2576,3.0,666.0,1234.0,1264,0,2006,2006,2,0,1,10,466.0,2006.0,0,1,0,0,0
214000,7,1588,2.0,472.0,1588.0,1588,0,1999,1999,2,0,1,6,183.0,1999.0,1,0,0,0,1
129500,5,1475,1.0,336.0,550.0,925,1,1976,1976,2,1,1,6,0.0,1976.0,0,1,0,0,0
180000,7,1339,2.0,484.0,1309.0,1339,1,1990,1990,2,1,0,6,54.0,1990.0,0,1,0,0,0
175000,5,1464,2.0,480.0,520.0,1464,1,1963,1999,2,1,0,6,0.0,1997.0,0,1,0,0,0
84500,4,630,0.0,0.0,630.0,630,1,1970,1970,1,1,0,3,0.0,1978.7689655172412,1,0,0,0,0
160000,7,1479,1.0,312.0,624.0,743,1,1926,1997,1,0,0,6,0.0,1926.0,0,2,0,1,0
147000,5,1113,1.0,264.0,1113.0,1113,0,1950,2007,1,0,0,5,0.0,1950.0,0,1,0,1,1
188000,4,1755,1.0,231.0,930.0,1230,1,1930,2003,2,0,0,7,0.0,1930.0,0,1,1,1,0
179000,5,1200,0.0,0.0,1200.0,1200,1,1987,1988,3,1,0,5,0.0,1978.7689655172412,1,0,1,0,0
204000,7,1501,2.0,577.0,1490.0,1501,0,1999,1999,2,0,1,6,183.0,1999.0,1,0,1,0,1
197900,7,1935,2.0,550.0,793.0,1142,1,1976,1976,2,1,0,7,233.0,1976.0,0,1,0,0,0
87000,4,906,1.0,231.0,348.0,453,1,1937,1950,1,1,1,5,0.0,1937.0,1,0,0,1,0
278000,8,1659,2.0,499.0,1501.0,1659,0,2000,2000,2,0,1,5,0.0,2000.0,0,1,1,0,1
196500,7,1724,2.0,616.0,796.0,806,0,2003,2004,2,0,1,8,190.0,2003.0,0,1,0,0,1
137000,5,1551,1.0,240.0,1058.0,1058,1,1938,1950,2,0,0,6,0.0,1938.0,1,0,0,0,0
176432,6,1314,2.0,440.0,1314.0,1314,0,2006,2006,2,0,1,6,0.0,2006.0,0,1,1,0,1
117250,6,914,0.0,0.0,914.0,914,1,2002,2002,1,0,1,4,99.34802631578948,1978.7689655172412,1,0,1,0,0
115000,5,789,1.0,250.0,789.0,789,1,1948,1950,1,1,0,5,0.0,1948.0,1,0,0,1,0
146300,6,1069,2.0,440.0,1069.0,1069,1,1975,1975,2,1,0,4,0.0,1975.0,0,1,0,0,0
225000,7,1614,2.0,576.0,1614.0,1614,0,2005,2005,2,0,1,7,140.0,2005.0,0,1,1,0,1
187000,6,1690,2.0,442.0,915.0,940,1,2000,2000,2,1,1,7,0.0,2000.0,0,1,1,0,0
230000,7,1314,2.0,626.0,1314.0,1314,0,2007,2008,2,0,1,6,166.0,2008.0,0,1,1,0,1
148400,7,1700,1.0,450.0,430.0,880,0,1980,1981,2,0,1,7,0.0,1980.0,1,0,1,0,1
140000,6,1095,1.0,264.0,588.0,1095,1,1958,1958,1,1,0,6,105.0,1958.0,1,0,0,1,0
126500,5,874,1.0,288.0,864.0,874,1,1968,2003,1,1,0,5,0.0,1968.0,1,0,0,1,0
128500,5,1612,1.0,363.0,988.0,1030,1,1950,1997,1,1,0,7,0.0,1950.0,1,0,0,1,0
350000,9,2224,3.0,738.0,1462.0,1462,0,2004,2005,2,0,1,10,216.0,2004.0,0,1,1,0,1
148500,7,1055,2.0,440.0,1055.0,1055,1,1977,1977,2,1,0,4,0.0,1977.0,1,0,0,0,0
193000,7,1790,2.0,588.0,873.0,882,0,1999,1999,2,0,1,7,158.0,1999.0,1,0,1,0,1
160250,5,1373,2.0,591.0,1319.0,1373,1,1978,1978,1,1,0,5,0.0,1978.0,0,2,1,0,0
171500,7,1341,2.0,506.0,1300.0,1341,1,1990,1990,1,0,1,5,0.0,1990.0,0,1,1,0,0
137500,5,964,2.0,784.0,964.0,964,1,1961,1961,1,1,0,5,56.0,1985.0,0,1,0,1,0
132000,5,928,1.0,252.0,928.0,928,1,1956,2000,1,1,0,4,0.0,1956.0,1,0,0,0,0
185000,6,1838,3.0,721.0,1838.0,1838,1,1997,1998,2,1,1,8,0.0,1998.0,1,0,1,0,0
139000,5,1250,2.0,552.0,661.0,661,1,1910,2003,2,1,1,8,0.0,1985.0,0,1,0,1,0
263435,8,1935,2.0,552.0,832.0,832,0,2009,2009,2,1,1,8,110.0,2009.0,1,0,1,0,1
201000,6,1721,2.0,471.0,928.0,936,0,1994,1994,2,0,1,7,105.0,1994.0,1,0,1,0,1
120000,5,1202,1.0,304.0,1202.0,1202,1,1956,1956,1,1,0,6,0.0,1956.0,1,0,0,1,0
124900,5,1001,1.0,216.0,837.0,1001,0,1930,2007,1,0,0,5,0.0,1930.0,1,0,0,1,1
191000,7,1504,2.0,437.0,1346.0,1504,0,2005,2006,2,0,1,7,14.0,2005.0,0,1,1,0,1
319500,8,2100,3.0,786.0,918.0,958,0,2007,2007,2,0,1,8,120.0,2007.0,0,2,1,0,0
139000,6,1196,1.0,297.0,1196.0,1196,1,1956,1956,1,1,0,6,74.0,1956.0,0,1,0,0,0
181000,6,1309,2.0,484.0,1040.0,1309,1,1974,1999,1,0,0,5,99.0,1974.0,0,1,0,1,0
106000,6,987,1.0,280.0,483.0,483,1,1970,1970,1,1,0,5,127.0,1987.0,1,0,0,1,0
235000,7,1525,2.0,541.0,1525.0,1525,0,2000,2000,2,0,1,6,244.0,2000.0,1,0,1,0,1
